Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Publication.Date,Total.number.of.passengers,Total.fatal.or.serious.injuries,Likelihood.of.serious.or.fatal.injury,Is.aircraft.destroyed,Make.model,Weather.Condition.missingness
20200805X00027,Accident,ANC20LA077,2020-08-05,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,N9712G,Cessna,180,No,1,Reciprocating,135,Missing/Unknown,0,0,0,5,VMC,10-06-2021,5,0,0.0,False,Cessna/180,False
20200805X64619,Accident,ERA20LA277,2020-08-05,"St. Agatha, ME",United States,Non-Fatal,Substantial,Airplane,N7213W,Piper,pa28,No,1,Reciprocating,091,Instructional,0,2,0,0,VMC,26-09-2020,2,2,1.0,False,Piper/pa28,False
20200805X73335,Accident,ERA20LA275,2020-08-05,"Miami, FL",United States,Non-Fatal,Substantial,Airplane,N223AB,Piper,pa25,No,1,Missing/Unknown,091,Banner Tow,0,0,0,1,VMC,26-09-2020,1,0,0.0,False,Piper/pa25,False
20200812X83136,Accident,ERA20CA283,2020-08-06,"Murray, KY",United States,Non-Fatal,Substantial,Airplane,N312LC,Beech,36,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,24-06-2021,2,0,0.0,False,Beech/36,False
20200807X60811,Accident,ERA20LA278,2020-08-07,"Allendale, SC",United States,Non-Fatal,Destroyed,Airplane,N6300W,Cessna,p210,No,1,Reciprocating,091,Personal,0,0,2,0,VMC,26-09-2020,2,0,0.0,True,Cessna/p210,False
20200807X61858,Accident,DCA20WA136,2020-08-07,"Kozhikode, India",India,,Destroyed,Airplane,VT-AXH,Boeing,737,No,1,Missing/Unknown,NUSC,Missing/Unknown,0,0,0,0,VMC,26-09-2020,0,0,0.0,True,Boeing/737,False
20200808X63356,Accident,WPR20LA258,2020-08-07,"Hanna, UT",United States,Non-Fatal,Substantial,Airplane,N761RG,Cessna,t210,No,1,Missing/Unknown,091,Personal,0,4,2,0,VMC,26-09-2020,6,4,0.6666666666666666,False,Cessna/t210,False
20200808X40610,Accident,CEN20CA332,2020-08-08,"Englewood, CO",United States,Non-Fatal,Substantial,Airplane,N4964S,Piper,pa28r,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,02-02-2021,2,0,0.0,False,Piper/pa28r,False
20200808X93253,Accident,WPR20CA261,2020-08-08,"Kernville, CA",United States,Non-Fatal,Substantial,Airplane,N327MN,Aviat,a1,No,1,Reciprocating,091,Personal,0,0,1,0,VMC,06-05-2021,1,0,0.0,False,Aviat/a1,False
20200817X23651,Accident,CEN20CA340,2020-08-08,"Englewood, CO",United States,Non-Fatal,Substantial,Airplane,N79110,Cessna,172,No,1,Reciprocating,091,Instructional,0,0,0,1,VMC,26-08-2021,1,0,0.0,False,Cessna/172,False
20200809X13150,Accident,CEN20LA329,2020-08-09,"Burlington, WI",United States,Non-Fatal,Substantial,Airplane,N6849B,Piper,pa22,No,1,Reciprocating,091,Personal,0,1,1,0,VMC,02-02-2021,2,1,0.5,False,Piper/pa22,False
20200811X05401,Accident,WPR20CA266,2020-08-10,"Grover, WY",United States,Non-Fatal,Substantial,Airplane,N298WY,Aviat,a-1c-200,No,1,Reciprocating,091,Flight Test,0,0,1,0,VMC,24-08-2021,1,0,0.0,False,Aviat/a-1c-200,False
20200811X84853,Accident,ERA20CA282,2020-08-10,"Montauk, NY",United States,Non-Fatal,Substantial,Airplane,N4817S,Piper,pa32,No,1,Reciprocating,091,Personal,0,0,0,3,VMC,24-06-2021,3,0,0.0,False,Piper/pa32,False
20200811X13708,Accident,WPR20CA265,2020-08-11,"Stanley, ID",United States,Non-Fatal,Substantial,Airplane,N9917N,Cessna,180,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,06-05-2021,2,0,0.0,False,Cessna/180,False
20200813X95856,Accident,CEN20CA335,2020-08-11,"Lafayette, IN",United States,Non-Fatal,Missing/Unknown,Airplane,N678EC,Cirrus,sr22,No,1,Reciprocating,091,Personal,0,1,1,1,VMC,31-08-2021,3,1,0.3333333333333333,False,Cirrus/sr22,False
20200813X10854,Accident,CEN20LA345,2020-08-12,"Glenwood Springs, CO",United States,Non-Fatal,Substantial,Airplane,N9726K,Stinson,108,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,26-09-2020,2,0,0.0,False,Stinson/108,False
20200813X63110,Accident,WPR20CA269,2020-08-13,"Cascade, ID",United States,Non-Fatal,Substantial,Airplane,N92403,Cessna,182,No,1,Reciprocating,091,Personal,0,0,1,0,VMC,06-05-2021,1,0,0.0,False,Cessna/182,False
20200818X01327,Accident,ERA20LA288,2020-08-13,"Ardmore, TN",United States,Non-Fatal,Substantial,Airplane,N3962V,Cessna,170,No,1,Reciprocating,091,Personal,0,2,0,0,VMC,26-09-2020,2,2,1.0,False,Cessna/170,False
20200814X75909,Accident,WPR20LA278,2020-08-14,"Harlowton, MT",United States,Non-Fatal,Substantial,Airplane,N317LB,Piper,pa28,No,1,Reciprocating,091,Personal,0,4,0,0,VMC,26-09-2020,4,4,1.0,False,Piper/pa28,False
20200815X64457,Accident,CEN20LA338,2020-08-15,"Sugar Land, TX",United States,Non-Fatal,Substantial,Airplane,N5418E,Cessna,a185f,No,1,Reciprocating,091,Personal,0,1,0,0,VMC,26-09-2020,1,1,1.0,False,Cessna/a185f,False
20200815X64853,Accident,CEN20LA343,2020-08-15,"Brandon, MN",United States,Non-Fatal,Destroyed,Airplane,N2510H,Piper,pa18,No,1,Reciprocating,091,Personal,0,2,0,0,VMC,26-09-2020,2,2,1.0,True,Piper/pa18,False
20200815X84754,Accident,WPR20LA270,2020-08-15,"Susanville, CA",United States,Fatal,Substantial,Airplane,N91449,Piper,pa 14,No,1,Reciprocating,091,Personal,2,0,0,0,VMC,26-09-2020,2,2,1.0,False,Piper/pa 14,False
20200816X60714,Accident,CEN20LA336,2020-08-16,"Osage Beach, MO",United States,Fatal,Destroyed,Airplane,N949CG,Cirrus,sr22,No,1,Missing/Unknown,091,Personal,2,0,0,0,VMC,26-09-2020,2,2,1.0,True,Cirrus/sr22,False
20200816X62854,Accident,CEN20CA341,2020-08-16,"Rice, MN",United States,Non-Fatal,Substantial,Airplane,N997QC,Grumman,g164,No,1,Turbo Prop,137,Aerial Application,0,0,0,1,VMC,26-08-2021,1,0,0.0,False,Grumman/g164,False
20200817X22852,Accident,CEN20LA346,2020-08-16,"San Benito, TX",United States,Non-Fatal,Substantial,Airplane,N3256V,Beech,36,No,1,Missing/Unknown,091,Personal,0,1,1,0,VMC,26-09-2020,2,1,0.5,False,Beech/36,False
20200817X33853,Accident,CEN20CA344,2020-08-16,"White Owl, SD",United States,Non-Fatal,Substantial,Airplane,N6643Y,Beech,35,No,1,Reciprocating,091,Personal,0,0,0,3,VMC,02-02-2021,3,0,0.0,False,Beech/35,False
20200818X05936,Accident,ERA20LA289,2020-08-17,"Surry, ME",United States,Non-Fatal,Substantial,Airplane,N45083,Cessna,150,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,26-09-2020,2,0,0.0,False,Cessna/150,False
20200831X24128,Accident,ERA20CA301,2020-08-17,"Savannah, GA",United States,Non-Fatal,Substantial,Airplane,N21488,Cessna,182,No,1,Reciprocating,091,Other Work Use,0,0,0,1,UNK,29-01-2021,1,0,0.0,False,Cessna/182,False
20200818X51852,Accident,CEN20CA347,2020-08-18,"Scottsbluff, NE",United States,Non-Fatal,Substantial,Airplane,N48416,Grumman,g164,No,1,Turbo Prop,137,Aerial Application,0,1,0,0,VMC,31-08-2021,1,1,1.0,False,Grumman/g164,False
20200818X95925,Accident,ERA20LA287,2020-08-18,"Groton, CT",United States,Non-Fatal,Substantial,Airplane,N41382,Piper,pa34,No,2,Reciprocating,091,Instructional,0,2,0,0,VMC,26-09-2020,2,2,1.0,False,Piper/pa34,False
20200819X75811,Accident,ANC20CA082,2020-08-18,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,N1526A,Piper,pa 20,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,08-11-2021,2,0,0.0,False,Piper/pa 20,False
20200819X90924,Accident,CEN20CA350,2020-08-18,"Olustee, OK",United States,Non-Fatal,Substantial,Airplane,N2207N,Cessna,140,No,1,Reciprocating,091,Personal,0,0,0,2,VMC,02-02-2021,2,0,0.0,False,Cessna/140,False
20200828X63550,Accident,WPR20CA293,2020-08-18,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,N103VK,Cessna,172,No,1,Reciprocating,091,Instructional,0,0,0,2,VMC,06-05-2021,2,0,0.0,False,Cessna/172,False
20200906X81438,Accident,CEN20LA381,2020-08-18,"Ord, NE",United States,Non-Fatal,Substantial,Airplane,N57607,Piper,pa36,No,1,Reciprocating,137,Aerial Application,0,0,0,1,VMC,26-09-2020,1,0,0.0,False,Piper/pa36,False
20200915X45814,Accident,WPR20LA306,2020-08-18,"Upland, CA",United States,Non-Fatal,Substantial,Airplane,79MS,Piper,pa28,No,1,Missing/Unknown,091,Instructional,0,0,0,2,VMC,07-10-2020,2,0,0.0,False,Piper/pa28,False
20200819X72828,Accident,ERA20LA290,2020-08-19,"Tallahassee, FL",United States,Non-Fatal,Substantial,Airplane,N4089R,Piper,pa32,No,1,Reciprocating,091,Personal,0,1,0,2,VMC,26-09-2020,3,1,0.3333333333333333,False,Piper/pa32,False
20200819X80407,Accident,WPR20LA279,2020-08-19,"Quillayute, WA",United States,Non-Fatal,Substantial,Airplane,N11513,Cessna,150,No,1,Reciprocating,UNK,Missing/Unknown,0,0,1,0,VMC,26-09-2020,1,0,0.0,False,Cessna/150,False
20200819X92718,Accident,WPR20CA276,2020-08-19,"Hillsboro, OR",United States,Non-Fatal,Substantial,Airplane,N2933L,Mooney,m20c,No,1,Reciprocating,091,Instructional,0,0,0,3,VMC,24-08-2021,3,0,0.0,False,Mooney/m20c,False
20200820X91852,Accident,CEN20CA358,2020-08-19,"Three Rivers, MI",United States,Non-Fatal,Substantial,Airplane,N133PJ,Champion,8gcbc,No,1,Reciprocating,091,Personal,0,1,0,0,VMC,02-02-2021,1,1,1.0,False,Champion/8gcbc,False
20200820X92854,Accident,CEN20CA356,2020-08-19,"Olathe, KS",United States,Non-Fatal,Substantial,Airplane,N386X,Maule,m5,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,02-02-2021,1,0,0.0,False,Maule/m5,False
20200826X34514,Accident,DCA20LA138,2020-08-19,"Los Angeles, CA",United States,Non-Fatal,Substantial,Airplane,N146FE,Boeing,767,No,2,Turbo Fan,121,Missing/Unknown,0,0,1,1,VMC,26-09-2020,2,0,0.0,False,Boeing/767,False
20201008102115,Accident,CEN20WA432,2020-08-19,"Nabern, Germany",Germany,,Substantial,Airplane,D-ECKT,Cessna,f172,No,1,Missing/Unknown,NUSN,Missing/Unknown,0,0,0,0,VMC,,0,0,0.0,False,Cessna/f172,False
20201227102456,Accident,CEN20WA439,2020-08-19,"Nabern-Teck, Germany",Germany,Non-Fatal,Substantial,Airplane,D-ECKT,Cessna,f-172,No,1,Missing/Unknown,NUSN,Missing/Unknown,0,3,1,0,VMC,,4,3,0.75,False,Cessna/f-172,False
20200820X60853,Accident,CEN20CA355,2020-08-20,"Odessa, TX",United States,Non-Fatal,Destroyed,Airplane,N710NA,Cessna,182,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,02-02-2021,1,0,0.0,True,Cessna/182,False
20200820X81853,Accident,CEN20LA353,2020-08-20,"Inverness, MS",United States,Non-Fatal,Substantial,Airplane,N604MG,Air Tractor,at602,No,1,Turbo Prop,137,Aerial Application,0,0,0,1,VMC,26-09-2020,1,0,0.0,False,Air Tractor/at602,False
20200820X85853,Accident,CEN20LA352,2020-08-20,"Rockford, IL",United States,Fatal,Destroyed,Airplane,N198DM,Beech,200,No,2,Turbo Prop,091,Positioning,1,0,0,0,VMC,26-09-2020,1,1,1.0,True,Beech/200,False
20210204102601,Accident,WPR21WA103,2020-08-20,"Kenitra, Macao",Macao,,Substantial,Airplane,CN-TCG,Cessna,150,No,1,Missing/Unknown,NUSN,Missing/Unknown,0,0,0,0,VMC,,0,0,0.0,False,Cessna/150,False
20200821X24852,Accident,CEN20CA359,2020-08-21,"Corsicana, TX",United States,Non-Fatal,Substantial,Airplane,N8267N,Piper,pa28,No,1,Reciprocating,091,Instructional,0,0,0,1,VMC,31-08-2021,1,0,0.0,False,Piper/pa28,False
20200821X74853,Accident,CEN20LA357,2020-08-21,"Del, AR",United States,Fatal,Substantial,Airplane,N759FA,Air Tractor,at802,No,1,Turbo Prop,137,Aerial Application,1,0,0,0,VMC,26-09-2020,1,1,1.0,False,Air Tractor/at802,False
20200822X43444,Accident,ERA20CA294,2020-08-22,"Simsbury, CT",United States,Non-Fatal,Substantial,Airplane,N156BB,Socata,tb200,No,1,Reciprocating,091,Personal,0,0,0,3,VMC,24-06-2021,3,0,0.0,False,Socata/tb200,False
20200823X00819,Accident,ERA20LA295,2020-08-22,"Nebo, NC",United States,Non-Fatal,Substantial,Airplane,N86002,Aeronca,11ac,No,1,Reciprocating,091,Personal,0,0,0,1,VMC,26-09-2020,1,0,0.0,False,Aeronca/11ac,False
20200824X13853,Accident,CEN20CA363,2020-08-22,"Athens, TX",United States,Non-Fatal,Substantial,Airplane,N1621W,Beech,55,No,2,Reciprocating,091,Personal,0,0,0,2,VMC,05-01-2021,2,0,0.0,False,Beech/55,False
